neg,neu,pos,compound,line
0.0,1.0,0.0,0.0,and labor!
0.115,0.747,0.138,-0.0617,"it is a good camera in terms of the function and quality, but take your chance with it because nikon absolutely sucks when it comes to customer service."
0.536,0.464,0.0,-0.7964,"system error got a "" system error "" problem 30 days after purchase."
0.0,1.0,0.0,0.0,made the camera totally inoperable.
0.0,1.0,0.0,0.0,"also, the lens cap design is flawed."
0.0,1.0,0.0,0.0,you have to manually take the cap off in order to use it.
0.0,1.0,0.0,0.0,audio on video also lacking.
0.131,0.513,0.356,0.6072,"otherwise, it takes very good pictures; shutter delay isn't so bad either."
0.0,1.0,0.0,0.0,"still, had to send it back to nikon for repair."
0.0,0.863,0.137,0.5859,amazing camera i am an amateur photographer and here is a piece of advise to all the folks who are thinking about making a move the digital world.
0.0,0.756,0.244,0.6369,"nikon 4300, i feel, is the best camera out there for the features and price."
0.0,0.769,0.231,0.8988,"here were my requirements in a digital camera:  1. i had initially thought of buying a 2 or 3 megapixel camera but these are good for 4x6 "" or 5x7 "" prints and i wanted some really great 8x10 "" photos once in a while."
0.257,0.743,0.0,-0.6398,2. i did not want a very small camera as it seems to get lost in my hands and i wasn't comfortable with that.
0.0,1.0,0.0,0.0,i wanted a decent sized camera with a contour for my fingers to hold it steadily.
0.0,0.873,0.127,0.6597,"3. i wanted a camera that had a lot of built-in settings for different types of suroundings while giving me an option to use my photography skills although, i am an amateur with an interest in photography by turning on the manual settings."
0.0,0.924,0.076,0.2617,"4. and, of course, i wanted a respected brand and had to stay within my budget because i had bought an expensive camcorder before but hadn't used it much."
0.0,1.0,0.0,0.0,"depending on all the above requirements, i had narrowed down my search to nikon 4300 and canon powershot s400 models."
0.0,0.906,0.094,0.4404,"nikon got the final nod for its settings auto and manual along with movie modes, medium; compact size, price, brand name, good software that is included and previous reviews."
0.0,0.715,0.285,0.6115,i should say i have been very happy with my decision ever since.
0.0,0.729,0.271,0.624,the pictures are absolutely amazing - the camera captures the minutest of details.
0.075,0.836,0.09,0.1263,a few things that might make it even better:  1. pictures taken in an indoor setting are a little dull and rarely hazy if you tend to take photographs from a distance.
0.058,0.942,0.0,-0.228,2. it takes a while for the camera to actually capture the photograph from the time you click the button and i have seen people becoming a little impatient waiting for the flash to glow.
0.082,0.918,0.0,-0.1779,3. the pictures come out hazy if your hands shake even for a moment during the entire process of taking a picture.
0.33,0.67,0.0,-0.7832,"all the above, i think, are problems with all the digital cameras out there and so i have no major complaints."
0.186,0.69,0.124,-0.2263,try to buy a tripod and that should solve some of those problems.
0.0,1.0,0.0,0.0,"whichever camera you buy, add upto about 200 dollars for an additional memory card i bought a 256 mb card, usb card reader, camera bag and the warranty."
0.056,0.789,0.155,0.5233,"and finally, get your pictures developed at a kodak picture maker machine even though it costs you a little extra - no one can beat kodak processing in terms of clarity and brightness."
0.0,0.775,0.225,0.4404,hope this review has helped you in making up your mind.
0.0,0.741,0.259,0.6361,i have taken about 150 photographs so far and have absolutely loved the experience.
0.0,0.728,0.272,0.6249,i am looking forward to my vegas trip for some great photographs now.
0.114,0.625,0.261,0.6124,"super camera with our compact 35mm broken, and a vacation in europe at hand, i finally decided to enter the digital age."
0.0,0.646,0.354,0.9454,"i first intended to buy the 3100, but am really happy to invest the extra money for the 4300.  the lense is a lot better, and the 4mb produce fantastic pictures."
0.0,0.728,0.272,0.8221,"the possibilities with auto, manual, and the very helpful "" scene "" mode, which offers 11 optimized situational settings like portrait, landscape, beach / snow, sunset etc., are endless."
0.0,0.594,0.406,0.6249,the movie mode is also working great.
0.0,0.624,0.376,0.8875,"the 4300 comes with excellent easy to install software i use it on xp and win98 without problem, battery charger, usb and video cable."
0.0,1.0,0.0,0.0,"a 64mb flash card camera comes with a 16mb holds 52 pictures on "" normal "" resolution."
0.0,0.823,0.177,0.6249,"i experimented with online print ordering with the two major us brick and mortar retailers, and they both delivered great results."
0.0,1.0,0.0,0.0,"even at the "" normal "" setting, a 8x10 print!"
0.0,1.0,0.0,0.0,"shows not a single sign of visible rendering or pixels - you could never tell that the picture has been taken by a "" digital ""."
0.0,0.909,0.091,0.1531,"the battery life is ok, but can be somewhat short when working a lot with the monitor on."
0.0,0.943,0.057,0.2732,"i therefore bought a second battery as a backup, and due to the lightingfast charging with the included charger, which by the way works on 110v as well as 220v in europe, we ran never out of "" juice ""."
0.0,0.811,0.189,0.6801,"i highly recommend the accessory kit, which provides you with everything else you need:  a nice camera bag, which holds camera plus all the cables and the charger."
0.0,0.904,0.096,0.4754,"furher it contains a card reader, a flash card folder for up to 8 cards, a lense cleaning rag, and an ac adapter, which is very helpful when working in an "" outlet environment ""."
0.0,0.782,0.218,0.5983,"over all a fantastic very compact camera, which made us experience photography on a totally new level!"
0.082,0.918,0.0,-0.1779,"camera shake after reading all the glowing review on this camera, i went to my local camera shop to try one."
0.0,0.709,0.291,0.5719,i currently own an olympus d-550 which takes wonderful outdoor pictures.
0.091,0.909,0.0,-0.1027,"however, indoor pictures of subjects more than a few feet away can be blurry or grainy."
0.0,1.0,0.0,0.0,"anyway, in the store, i tried coolpix 4300 along with two other 4mp models minolta dimage s414, and panasonic lumix."
0.048,0.865,0.087,0.2732,"focusing on a display rack about 20 feet away in a brightly lit room during day time, pictures produced by this camera were blurry and in a shade of orange."
0.0,0.862,0.138,0.1139,pictures produced by the minolta were orange but not blurry.
0.0,0.619,0.381,0.5719,pictures produced by the panasonic were excellent.
0.052,0.948,0.0,-0.1779,"the store clerk concluded that the blurriness may be caused by shaking the camera slightly when i press the button, which is understandable since this camera is lighter than the other two models."
0.0,1.0,0.0,0.0,"anyway, i ended up purchasing the lumix."
0.0,0.667,0.333,0.7184,i'm sure that this camera has all the wonderful features that others talk about.
0.237,0.657,0.106,-0.3818,"however, as an average person with unsteady hands, i doubt it'll perform well in lower light settings."
0.0,0.709,0.291,0.6249,great camera i purchased the nikon 4300 after several weeks of searching.
0.0,0.745,0.255,0.34,"the value, name, and resolution signed the lease."
0.0,1.0,0.0,0.0,after nearly 800 pictures i have found that this nikon takes incredible pictures.
0.0,0.79,0.21,0.4926,"the digital zoom takes as good of pictures, as the optical zoom does!"
0.228,0.639,0.133,-0.6307,"the inside pics, can be a bit challenging, but when you can instantly delete pics you dont like, that are not focused perfectly, or need lighting adjustments, make this camera very simple and effective."
0.0,0.526,0.474,0.743,"i love all of the features, and presets as well."
0.0,1.0,0.0,0.0,"sunset feature takes incredible pics in the morning, and the evening!"
0.0,0.684,0.316,0.5719,the software you get with this camera is perfect.
0.0,0.775,0.225,0.4927,"touchups, redeye, and so on are very easy to alter, and correct."
0.0,0.615,0.385,0.3612,i definately recommend a large memory card.
0.0,0.838,0.162,0.4404,"i use a 128mb card, and usually get around 70 to 100 pics 1024-1280 res., with good resolution."
0.0,1.0,0.0,0.0,very large pics take 8mb each!
0.108,0.667,0.225,0.4215,"battery life is good, although i recommend two rechargebles, or a alkaline backup, for those emergency pics you have to have."
0.0,0.715,0.285,0.4927,"all and all, i am extremely pleased with this camera."
0.0,0.709,0.291,0.6249,making the step from film to digital has been a great move.
0.0,1.0,0.0,0.0,i find myself emailing pics to everyone i know.
0.0,0.191,0.809,0.8588,"great camera, great investment!"
0.0,0.861,0.139,0.5719,"excellent camera this is my second digital camera, though i also use one at work and have some experience with several nikon and canon models."
0.0,0.68,0.32,0.765,"the nikon coolpix 4300 is wonderful -- easy to use, high quality, and compact in size."
0.0,0.884,0.116,0.4404,with an extra battery and a couple of good sized memory cards you are all set for a day of picture taking while on vacation.
0.0,0.818,0.182,0.4588,the auto setting does a great job most of the time but there are manual settings for those who want them.
0.0,0.857,0.143,0.3612,"if something were to happen to my nikon coolpix 4300, i would order another just like it."
0.136,0.717,0.147,0.0828,the ricksters review after much research i decided on the nikon coolpix 4300.  it has many great features and very few bad ones.
0.0,0.653,0.347,0.7841,"it takes excellent pics and is very easy to use, if you read the manual."
0.18,0.82,0.0,-0.5096,if you cant get great pics from this camera its because you havent read the manual.
0.12,0.88,0.0,-0.2182,the only things i have found that i havent liked is that the lcd is hard to read in daylight but everyone elses is too.
0.0,1.0,0.0,0.0,downloads are a snap and quick.
0.0,0.547,0.453,0.7003,controls easy yo use and easy to get to.
